accepted_name,occurrence_no,class,collection_no,cc,max_ma,min_ma,lat,lng,paleolat,paleolng,group,stage,MAT_degC,GSP_cm,MAP_cm,s_temp,s_precip
Sanjuansaurus gordilloi,893426,Saurischia,98905,AR,237,228,-30.119198,-67.897858,-36.29,-26.41,Dinosauromorpha,Carnian,22.08206,20.78965,1.042526,44.968814,3.8588598999999997
Menadon besairiei,895285,Osteichthyes,98598,BR,237,228,-29.740278,-52.450279,-36.88,-10.15,Tetrapoda,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Massetognathus ochagaviae,895287,Osteichthyes,98598,BR,237,228,-29.740278,-52.450279,-36.88,-10.15,Tetrapoda,Carnian,20.94003,12.29999,0.6687132,49.524597,1.6672589999999998
Gondwanadon tapani,896010,Mammalia,68170,IN,237,228,23.916668,81.366669,-39.66,49.11,Tetrapoda,Carnian,25.31476,97.08533,2.696816,25.9459,10.368875
Microconodon tenuirostris,896173,Osteichthyes,99429,US,228,208.5,35.549999,-79.25,8.87,-12.45,Tetrapoda,Norian,38.81894,36.30793,1.008554,4.43497,6.5743104
Dromatherium sylvestre,896174,Osteichthyes,99429,US,228,208.5,35.549999,-79.25,8.87,-12.45,Tetrapoda,Norian,38.81894,36.30793,1.008554,4.43497,6.5743104
Uatchitodon schneideri,897122,Reptilia,99541,US,228,208.5,35.618591,-79.103561,8.94,-12.33,Tetrapoda,Norian,38.81894,36.30793,1.008554,4.43497,6.5743104
Revueltosaurus,897129,Reptilia,99541,US,228,208.5,35.618591,-79.103561,8.94,-12.33,Tetrapoda,Norian,38.81894,36.30793,1.008554,4.43497,6.5743104
Revueltosaurus,897134,Reptilia,99541,US,228,208.5,35.618591,-79.103561,8.94,-12.33,Tetrapoda,Norian,38.81894,36.30793,1.008554,4.43497,6.5743104
Ignavusaurus rachelis,897529,Saurischia,99624,LS,201.3,199.3,-30.066668,28.383333,-45.75,16.26,Sauropodomorpha,Hettangian,16.79559,14.81722,0.804966,43.472225,1.890259
Ignavusaurus rachelis,897529,Saurischia,99624,LS,201.3,199.3,-30.066668,28.383333,-45.75,16.26,Sauropodomorpha,Hettangian,16.79559,14.81722,0.804966,43.472225,1.890259
Ignavusaurus rachelis,897529,Saurischia,99624,LS,201.3,199.3,-30.066668,28.383333,-45.75,16.26,Sauropodomorpha,Hettangian,16.79559,14.81722,0.804966,43.472225,1.890259
Ignavusaurus rachelis,897529,Saurischia,99624,LS,201.3,199.3,-30.066668,28.383333,-45.75,16.26,Sauropodomorpha,Hettangian,16.79559,14.81722,0.804966,43.472225,1.890259
Clevosaurus,902089,Reptilia,101067,CN,199.3,190.8,25.15,101.98333,37.34,122.08,Tetrapoda,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Clevosaurus,902090,Reptilia,101067,CN,199.3,190.8,25.15,101.98333,37.34,122.08,Tetrapoda,Sinemurian,10.85016,32.52989,1.638823,54.921910000000004,1.543628
Chaliminia musteloides,907014,Osteichthyes,101991,AR,228,208.5,-29.85,-68.033333,-39.67,-22.73,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Brasilodon quadrangularis,907133,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Brasilodon quadrangularis,907133,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Brasilitherium riograndensis,907152,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Brasilitherium riograndensis,907152,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Riograndia guaibensis,907153,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Riograndia guaibensis,907153,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Teyumbaita sulcognathus,908524,Reptilia,102339,BR,228,208.5,-29.67,-52.724998,-38.52,-6.04,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Hyperodapedon sanjuanensis,908525,Reptilia,102340,BR,228,208.5,-29.67,-52.724998,-38.52,-6.04,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Teyumbaita sulcognathus,908533,Reptilia,102348,BR,228,208.5,-29.701944,-53.791389,-38.73,-7.2,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Eodromaeus murphi,908663,Saurischia,102380,AR,237,228,-30.067778,-67.936386,-36.24,-26.45,Dinosauromorpha,Carnian,22.08206,20.78965,1.042526,44.968814,3.8588598999999997
Eodromaeus murphi,908663,Saurischia,102380,AR,237,228,-30.067778,-67.936386,-36.24,-26.45,Dinosauromorpha,Carnian,22.08206,20.78965,1.042526,44.968814,3.8588598999999997
Preondactylus buffarinii,913310,Reptilia,83370,IT,215.56,212,46.384167,12.864167,21.21,29.97,Tetrapoda,Norian,26.82425,69.26476,1.924019,33.55682,3.7723650000000006
Drepanosaurus unguicaudatus,913311,Reptilia,83370,IT,215.56,212,46.384167,12.864167,21.21,29.97,Tetrapoda,Norian,26.82425,69.26476,1.924019,33.55682,3.7723650000000006
Condorchelys antiqua,913875,Reptilia,67434,AR,180.1,168.4,-43.409168,-69.230553,-43.62,-17.42,Tetrapoda,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Condorchelys antiqua,913875,Reptilia,67434,AR,180.1,168.4,-43.409168,-69.230553,-43.62,-17.42,Tetrapoda,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Cynosphenodon huizachalensis,920914,Reptilia,28212,MX,190.8,182.7,26.6,-99.51667,7.62,-29.31,Tetrapoda,Pliensbachian,29.35522,90.09207,2.502557,9.525090000000002,15.72771985
Vinceria argentinensis,920919,Osteichthyes,98604,AR,237,228,-34.880001,-68.639999,-41.08,-26.98,Tetrapoda,Carnian,17.86243,19.52872,1.861938,44.56839,9.5364732
Cynognathus crateronotus,920920,Osteichthyes,98604,AR,237,228,-34.880001,-68.639999,-41.08,-26.98,Tetrapoda,Carnian,17.86243,19.52872,1.861938,44.56839,9.5364732
Tikitherium copei,921143,Mammalia,105292,IN,237,228,23.911783,81.330032,-39.63,49.09,Tetrapoda,Carnian,25.31476,97.08533,2.696816,25.9459,10.368875
Chiniquodon sanjuanensis,921173,Osteichthyes,105299,AR,237,228,-30.116667,-67.883331,-36.29,-26.39,Tetrapoda,Carnian,22.08206,20.78965,1.042526,44.968814,3.8588598999999997
Indochelys spatulata,922057,Reptilia,105522,IN,182.7,170.3,18.9,79.966667,-31.73,44.38,Tetrapoda,Toarcian,28.75415,120.0455,3.334595,19.86213,11.313812
Irajatherium hernandezi,922132,Osteichthyes,105530,BR,228,208.5,-29.685833,-52.845833,-38.56,-6.17,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Oligokyphus major,922688,Osteichthyes,105605,UK,190.8,182.7,51.205276,-2.551667,39.52,13.66,Tetrapoda,Pliensbachian,21.26553,79.42567,2.892566,38.692623999999995,7.355647
Oligokyphus minor,922689,Osteichthyes,105605,UK,190.8,182.7,51.205276,-2.551667,39.52,13.66,Tetrapoda,Pliensbachian,21.26553,79.42567,2.892566,38.692623999999995,7.355647
Riograndia guaibensis,923079,Osteichthyes,105530,BR,228,208.5,-29.685833,-52.845833,-38.56,-6.17,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Clevosaurus brasiliensis,923080,Reptilia,105530,BR,228,208.5,-29.685833,-52.845833,-38.56,-6.17,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Riojasuchus tenuisceps,923083,Reptilia,105691,AR,228,208.5,-29.85,-68.150002,-39.69,-22.86,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Chaliminia musteloides,923084,Osteichthyes,52014,AR,228,208.5,-29.733334,-68.216667,-39.58,-22.96,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Chaliminia musteloides,923084,Osteichthyes,52014,AR,228,208.5,-29.733334,-68.216667,-39.58,-22.96,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Neoaetosauroides engaeus,923086,Reptilia,105692,AR,228,208.5,-29.966667,-67.900002,-39.76,-22.55,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Hemiprotosuchus leali,923087,Reptilia,105691,AR,228,208.5,-29.85,-68.150002,-39.69,-22.86,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Pseudhesperosuchus jachaleri,923088,Reptilia,105691,AR,228,208.5,-29.85,-68.150002,-39.69,-22.86,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Palaeochersis talampayensis,923089,Reptilia,105693,AR,228,208.5,-29.858334,-68.058334,-39.68,-22.75,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Fasolasuchus tenax,923090,Reptilia,105694,AR,228,208.5,-29.85,-68.033333,-39.67,-22.73,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Neoaetosauroides engaeus,923092,Reptilia,105691,AR,228,208.5,-29.85,-68.150002,-39.69,-22.86,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Neoaetosauroides engaeus,923093,Reptilia,105695,AR,228,208.5,-29.85,-68.033333,-39.67,-22.73,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Neoaetosauroides engaeus,923094,Reptilia,101991,AR,228,208.5,-29.85,-68.033333,-39.67,-22.73,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Neoaetosauroides engaeus,923095,Reptilia,105696,AR,228,208.5,-29.966667,-67.900002,-39.76,-22.55,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Neoaetosauroides engaeus,923096,Reptilia,105697,AR,228,208.5,-29.966667,-67.916664,-39.77,-22.57,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Jachaleria colorata,923099,Osteichthyes,105698,AR,228,208.5,-29.833332,-68.166664,-39.67,-22.88,Tetrapoda,Norian,21.26407,6.975389,0.3352539,37.450503,1.1838146
Haramiyavia clemmenseni,923120,Mammalia,105702,GL,208.5,201.3,71.549164,-22.919722,48.1,3.77,Tetrapoda,Rhaetian,22.11832,18.85295,0.9844214,42.672084000000005,3.9524209999999997
Jachaleria candelariensis,924731,Osteichthyes,99665,BR,228,208.5,-29.681389,-52.84111,-38.55,-6.17,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Riograndia guaibensis,924733,Osteichthyes,99665,BR,228,208.5,-29.681389,-52.84111,-38.55,-6.17,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Nicrosaurus kapffi,924739,Reptilia,47785,DE,228,208.5,48.760555,9.142778,30.06,21.26,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Nicrosaurus kapffi,924739,Reptilia,47785,DE,228,208.5,48.760555,9.142778,30.06,21.26,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Nicrosaurus meyeri,924740,Reptilia,47785,DE,228,208.5,48.760555,9.142778,30.06,21.26,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Nicrosaurus meyeri,924740,Reptilia,47785,DE,228,208.5,48.760555,9.142778,30.06,21.26,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Rutiodon carolinensis,924743,Reptilia,105836,US,228,208.5,40.052776,-76.768059,13.45,-10.65,Tetrapoda,Norian,39.16452,34.46359,0.9573208,7.8157,5.91223263
Koskinonodon perfectus,924744,Osteichthyes,105836,US,228,208.5,40.052776,-76.768059,13.45,-10.65,Tetrapoda,Norian,39.16452,34.46359,0.9573208,7.8157,5.91223263
Paratypothorax andressorum,924747,Reptilia,47785,DE,228,208.5,48.760555,9.142778,30.06,21.26,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Paratypothorax andressorum,924747,Reptilia,47785,DE,228,208.5,48.760555,9.142778,30.06,21.26,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Paratypothorax andressorum,929818,Reptilia,106363,DE,228,208.5,48.758331,9.2125,30.08,21.31,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Metoposaurus diagnosticus,930385,Osteichthyes,97870,DE,237,228,48.805,9.173333,28.37,25.7,Tetrapoda,Carnian,33.29584,21.02342,0.5839833,33.10797,1.8551197
Metoposaurus diagnosticus,930387,Osteichthyes,106458,DE,237,228,48.855831,9.387778,28.46,25.84,Tetrapoda,Carnian,31.13239,23.26993,0.6463878,34.93439,1.6950520000000002
Metoposaurus diagnosticus,930388,Osteichthyes,106459,DE,237,228,49.133888,9.264444,28.7,25.65,Tetrapoda,Carnian,33.29584,21.02342,0.5839833,33.10797,1.8551197
Cyclotosaurus robustus,930391,Osteichthyes,97870,DE,237,228,48.805,9.173333,28.37,25.7,Tetrapoda,Carnian,33.29584,21.02342,0.5839833,33.10797,1.8551197
Cyclotosaurus robustus,930392,Osteichthyes,106460,DE,237,228,48.516109,8.939444,28.04,25.63,Tetrapoda,Carnian,29.01965,64.86804,1.801892,28.005160000000004,3.4586309999999996
Metoposaurus diagnosticus,930393,Osteichthyes,106461,DE,237,228,48.983334,9.7,28.64,26.01,Tetrapoda,Carnian,31.13239,23.26993,0.6463878,34.93439,1.6950520000000002
Metoposaurus diagnosticus,930395,Osteichthyes,106463,DE,237,228,49.033333,9.3,28.61,25.71,Tetrapoda,Carnian,33.29584,21.02342,0.5839833,33.10797,1.8551197
Faxinalipterus minima,930806,Reptilia,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Faxinalipterus minima,930806,Reptilia,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Brasilitherium riograndensis,930808,Osteichthyes,97203,BR,228,208.5,-29.700001,-52.849998,-38.57,-6.17,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Cargninia enigmatica,930809,Reptilia,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Cargninia enigmatica,930809,Reptilia,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Irajatherium hernandezi,930810,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Irajatherium hernandezi,930810,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Minicynodon maieri,930811,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Minicynodon maieri,930811,Osteichthyes,55446,BR,228,208.5,-29.5625,-53.446667,-38.53,-6.86,Tetrapoda,Norian,21.90567,11.39563,0.4976698,47.317808,0.4333990000000001
Metoposaurus diagnosticus,930821,Osteichthyes,106509,DE,228,208.5,48.75,9.166667,30.06,21.28,Tetrapoda,Norian,27.76358,49.3446,1.370686,34.94238,3.219998
Metoposaurus diagnosticus,930826,Osteichthyes,106510,IT,237,228,46.566666,11.666667,17.29,33.59,Tetrapoda,Carnian,33.23691,22.43372,0.6231605,33.0921,1.796322
Plateosaurus gracilis,930849,Saurischia,105831,DE,228,208.5,48.075001,8.636111,29.3,21.22,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Plateosaurus gracilis,930849,Saurischia,105831,DE,228,208.5,48.075001,8.636111,29.3,21.22,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Plateosaurus gracilis,930849,Saurischia,105831,DE,228,208.5,48.075001,8.636111,29.3,21.22,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Plateosaurus gracilis,930849,Saurischia,105831,DE,228,208.5,48.075001,8.636111,29.3,21.22,Sauropodomorpha,Norian,28.90005,36.01458,1.000406,31.029360000000004,3.30474
Volcanosuchus statisticae,930893,Reptilia,106523,IN,237,228,23.933332,81.366669,-39.65,49.13,Tetrapoda,Carnian,25.31476,97.08533,2.696816,25.9459,10.368875
Gerrothorax pulcherrimus,931096,Osteichthyes,106556,GL,228,208.5,71.25,-22.533333,43.81,9.57,Tetrapoda,Norian,18.92697,28.48148,1.129678,36.620090000000005,1.2400820000000001
Gerrothorax pulcherrimus,931097,Osteichthyes,106557,GL,228,208.5,71.833336,-23.616667,44.17,8.77,Tetrapoda,Norian,18.92697,28.48148,1.129678,36.620090000000005,1.2400820000000001
Mitredon cromptoni,931102,Osteichthyes,106559,GL,208.5,201.3,71.548615,-22.924168,48.1,3.77,Tetrapoda,Rhaetian,22.11832,18.85295,0.9844214,42.672084000000005,3.9524209999999997
Teraterpeton hrynewichorum,933484,Reptilia,107285,CA,237,228,45.316666,-63.766666,20.41,2.04,Tetrapoda,Carnian,39.22211,37.97653,1.054905,10.128120000000003,6.12740822
Sikannisuchus huskyi,933502,Reptilia,107290,CA,228,208.5,57.322224,-123.216667,34.4,-40.64,Tetrapoda,Norian,32.68134,4.014291,0.1115081,24.67548,0.889622648
Sikannisuchus huskyi,933505,Reptilia,107291,CA,228,208.5,57.309723,-123.147224,34.38,-40.6,Tetrapoda,Norian,32.68134,4.014291,0.1115081,24.67548,0.889622648
Angistorhinus maximus,933978,Reptilia,91569,US,237,228,42.700001,-108.666664,24.87,-34.62,Tetrapoda,Carnian,36.23151,21.10954,0.5863755,9.722349999999995,3.759151203
Parasuchus bransoni,933983,Reptilia,107391,US,237,228,42.799999,-108.816666,24.92,-34.78,Tetrapoda,Carnian,36.23151,21.10954,0.5863755,9.722349999999995,3.759151203
Angistorhinus grandis,933984,Reptilia,107392,US,237,228,42.799999,-108.816666,24.92,-34.78,Tetrapoda,Carnian,36.23151,21.10954,0.5863755,9.722349999999995,3.759151203
Boreogomphodon jeffersoni,934036,Osteichthyes,107418,US,237,228,35.641666,-79,10.89,-10.08,Tetrapoda,Carnian,34.18201,35.05352,0.9737101,4.556369999999998,5.1776798
Rutiodon carolinensis,934039,Reptilia,99429,US,228,208.5,35.549999,-79.25,8.87,-12.45,Tetrapoda,Norian,38.81894,36.30793,1.008554,4.43497,6.5743104
Rutiodon,934045,Reptilia,107424,US,237,228,35,-80.083336,10.31,-11.02,Tetrapoda,Carnian,34.18201,35.05352,0.9737101,4.556369999999998,5.1776798
Smilosuchus adamanensis,934229,Reptilia,93123,US,228,208.5,34.946667,-109.763885,10.43,-37.59,Tetrapoda,Norian,34.07892,25.3384,0.7038454,3.7766400000000004,4.87227172
Daemonosaurus chauliodus,935231,Saurischia,48422,US,208.5,201.3,36.331699,-106.473099,10.83,-35.96,Dinosauromorpha,Rhaetian,33.436279999999996,34.00922,0.9447011,8.498930000000001,6.0178133
Daemonosaurus chauliodus,935231,Saurischia,48422,US,208.5,201.3,36.331699,-106.473099,10.83,-35.96,Dinosauromorpha,Rhaetian,33.436279999999996,34.00922,0.9447011,8.498930000000001,6.0178133
Poposaurus gracilis,939490,Reptilia,108771,US,228,208.5,38,-111.133331,13.65,-38.03,Tetrapoda,Norian,35.85406,14.63427,0.4065072,4.716090000000001,2.304294889
Henosferus molus,942243,Mammalia,67434,AR,180.1,168.4,-43.409168,-69.230553,-43.62,-17.42,Tetrapoda,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Henosferus molus,942243,Mammalia,67434,AR,180.1,168.4,-43.409168,-69.230553,-43.62,-17.42,Tetrapoda,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Manidens condorensis,942245,Ornithischia,67434,AR,180.1,168.4,-43.409168,-69.230553,-43.62,-17.42,Dinosauromorpha,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Manidens condorensis,942245,Ornithischia,67434,AR,180.1,168.4,-43.409168,-69.230553,-43.62,-17.42,Dinosauromorpha,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Bagualia alba,942344,Saurischia,109131,AR,182.7,174.1,-43.450001,-69.183334,NA,NA,Sauropodomorpha,Toarcian,15.38562,14.09909,1.048869,38.0774561,4.0168005
Rewaconodon tikiensis,961539,Osteichthyes,105292,IN,237,228,23.911783,81.330032,-39.63,49.09,Tetrapoda,Carnian,25.31476,97.08533,2.696816,25.9459,10.368875
Gaumia incisa,966758,Osteichthyes,114131,BE,208.5,201.3,49.708332,5.616667,34.98,15.55,Tetrapoda,Rhaetian,29.05673,42.9238,1.192327,40.846320000000006,3.925867
Gaumia longiradicata,966759,Osteichthyes,114131,BE,208.5,201.3,49.708332,5.616667,34.98,15.55,Tetrapoda,Rhaetian,29.05673,42.9238,1.192327,40.846320000000006,3.925867
Lepagia gaumensis,966760,Osteichthyes,114131,BE,208.5,201.3,49.708332,5.616667,34.98,15.55,Tetrapoda,Rhaetian,29.05673,42.9238,1.192327,40.846320000000006,3.925867
Brachyzostrodon maior,966763,Mammalia,36106,FR,208.5,201.3,48.615555,6.332844,34.23,16.68,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Brachyzostrodon,966764,Mammalia,36106,FR,208.5,201.3,48.615555,6.332844,34.23,16.68,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Brachyzostrodon,966765,Mammalia,36106,FR,208.5,201.3,48.615555,6.332844,34.23,16.68,Tetrapoda,Rhaetian,27.56064,60.04259,1.721476,39.507964,5.2218100000000005
Microscalenodon nanus,966766,Osteichthyes,114131,BE,208.5,201.3,49.708332,5.616667,34.98,15.55,Tetrapoda,Rhaetian,29.05673,42.9238,1.192327,40.846320000000006,3.925867
Koskinonodon perfectus,968279,Osteichthyes,22706,US,228,208.5,32.1721,-101.247002,6.48,-31,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
Koskinonodon perfectus,968279,Osteichthyes,22706,US,228,208.5,32.1721,-101.247002,6.48,-31,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
Koskinonodon perfectus,968280,Osteichthyes,12942,US,228,208.5,32.175007,-101.254799,6.49,-31,Tetrapoda,Norian,35.04388,29.55319,0.8209236,5.324160000000003,5.15831674
Saltriovenator zanellai,968601,Saurischia,13310,IT,196.5,189.6,45.882748,8.928022,32.19,28.29,Dinosauromorpha,Sinemurian,22.60663,29.24662,1.01168,42.920472,2.513375
